index,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
334896,2020,11,22,15,26,21XX ASH ST,Fairview,491463.7913,5457070.3353
18247,2020,3,3,4,0,23XX W 2ND AVE,Kitsilano,488428.0267,5457478.7953
593828,2020,7,4,0,0,3XX W 39TH AVE,Riley Park,491816.518,5453646.7245
240800,2020,7,17,2,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
290108,2020,3,21,16,19,11XX BUTE ST,West End,490346.8568,5458842.2591
748612,2020,4,29,0,0,17XX PENDRELL ST,West End,489836.6066,5459398.4952
89722,2020,8,29,23,0,41XX W 15TH AVE,West Point Grey,485553.4657,5456274.2451
707420,2020,4,7,4,52,11XX GILFORD ST,West End,489677.2724,5459612.6816
534850,2020,1,21,2,57,1XX KEEFER ST,Central Business District,492707.1102,5458526.7604
461153,2020,6,10,10,31,BURRARD ST / W 5TH AV,Fairview,489404.2639,5457164.7192
588062,2020,3,31,19,0,38XX W 31ST AVE,Dunbar-Southlands,486254.0364,5454633.3964
27619,2020,10,5,5,0,3XX WATER ST,Central Business District,491974.3862,5459104.9878
403235,2020,12,26,15,46,5XX SEYMOUR ST,Central Business District,491618.5612,5458925.62
198811,2020,12,11,5,0,9XX GRANVILLE ST,Central Business District,491168.1536,5458616.842
156447,2020,5,27,23,7,30XX SOPHIA ST,Mount Pleasant,492845.3603,5456132.8913
139767,2020,8,17,11,10,1XX W BROADWAY AVE,Mount Pleasant,492136.5513,5456712.2622
313528,2020,3,3,21,30,16XX DAVIE ST,West End,489897.7837,5459183.7677
1327,2020,1,25,5,19,10XX MAINLAND ST,Central Business District,491256.4853,5458128.293
93702,2020,11,22,17,0,4XX E 17TH AVE,Riley Park,493111.3331,5455869.7115
369122,2020,10,15,20,20,35XX PETERSHAM AVE,Killarney,497998.8431,5452719.6212
488072,2020,12,7,17,40,11XX DAVIE ST,West End,490360.0777,5458725.7671
575319,2020,3,25,21,0,31XX W 36TH AVE,Dunbar-Southlands,487299.498,5454096.1738
713702,2020,8,18,18,0,17XX COLUMBIA ST,Mount Pleasant,492045.7766,5457498.905
54502,2020,8,8,1,47,15XX HOWE ST,Central Business District,490405.1522,5458008.4354
128268,2020,8,24,6,0,14XX WILLIAM ST,Grandview-Woodland,494540.2306,5457923.7314
672079,2020,2,5,19,47,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
190913,2020,9,29,12,40,7XX PACIFIC BLVD,Central Business District,492005.8692,5458173.6213
659720,2020,5,11,23,15,8XX HOMER ST,Central Business District,491456.3919,5458494.5292
326451,2020,6,30,19,45,1XX DUNLEVY AVE,Strathcona,493063.919,5458989.993
131804,2020,6,13,13,58,16XX W 6TH AVE,Fairview,489741.42,5457056.361
271075,2020,4,5,11,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
240464,2020,9,5,7,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
4963,2020,11,16,6,18,12XX E HASTINGS ST,Strathcona,494373.5721,5458740.0945
643332,2020,1,29,20,0,7XX DRAKE ST,Central Business District,490701.448,5458155.7702
351432,2020,8,24,0,35,29XX ADANAC ST,Hastings-Sunrise,496801.6298,5458297.2241
194625,2020,7,20,18,0,8XX BURRARD ST,West End,491001.2752,5458894.1381
487489,2020,8,8,8,48,11XX BURRARD ST,Central Business District,490645.2059,5458523.4655
306928,2020,3,7,14,0,14XX E KING EDWARD AVE,Kensington-Cedar Cottage,494477.5646,5455089.5381
426910,2020,9,11,13,38,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
699768,2020,8,24,13,15,RICHARDS ST / W PENDER ST,Central Business District,491791.7544,5458968.7534
476248,2020,9,15,12,0,X NK_LOC ST,Strathcona,492757.4868,5458792.469
214426,2020,12,17,0,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
139953,2020,4,29,6,50,1XX W CORDOVA ST,Central Business District,492226.5253,5458910.8227
427309,2020,2,26,18,0,7XX E 15TH AVE,Mount Pleasant,493547.4159,5456049.1349
450414,2020,1,3,3,43,8XX W GEORGIA ST,Central Business District,491334.185,5458944.5383
387767,2020,2,28,12,0,48XX ELDORADO MEWS,Renfrew-Collingwood,495818.4815,5454304.6113
531903,2020,10,23,12,15,1XX COLUMBIA ST,Central Business District,492573.8086,5458975.7158
517275,2020,10,11,2,20,16XX BAYSHORE DR,Central Business District,490546.6247,5459904.2939
548729,2020,6,30,1,10,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495559.1513,5454487.8078
392081,2020,1,9,21,19,4XX SW MARINE DR,Marpole,491533.823,5450848.5411
3720,2020,1,5,6,20,11XX RICHARDS ST,Central Business District,491059.8322,5458225.4293
230484,2020,1,17,6,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
166002,2020,3,26,20,11,3XX PRINCESS AVE,Strathcona,493344.0156,5458748.212
203298,2020,5,10,13,43,COMOX ST / DENMAN ST,West End,489841.3544,5459556.3824
350433,2020,3,5,10,30,28XX E BROADWAY AVE,Renfrew-Collingwood,496596.9862,5456577.8629
402501,2020,3,5,22,0,5XX POWELL ST,Strathcona,493248.0098,5458932.1768
431469,2020,5,25,13,42,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
20986,2020,1,21,20,0,29XX COMMERCIAL DR,Kensington-Cedar Cottage,494921.1616,5456183.9843
337934,2020,4,20,19,42,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495513.3705,5454530.9237
301844,2020,8,2,19,44,12XX SEYMOUR ST,Central Business District,490785.5024,5458098.3031
358253,2020,1,9,18,26,30XX POINT GREY RD,Kitsilano,487382.9586,5457604.4387
356328,2020,5,20,14,32,2XX PRINCESS AVE,Strathcona,493347.4155,5458906.5771
678343,2020,11,15,18,30,BUTE ST / ROBSON ST,West End,490767.2449,5459254.5984
50743,2020,10,11,23,14,13XX E 59TH AVE,Sunset,494323.1933,5451510.522
656403,2020,10,1,18,20,8XX BURRARD ST,Central Business District,491012.0547,5458891.9629
227250,2020,2,14,17,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
732674,2020,7,11,12,0,8XX E 22ND AVE,Kensington-Cedar Cottage,493651.4739,5455364.1534
177078,2020,2,8,19,49,5X W CORDOVA ST,Central Business District,492321.9828,5458882.1031
618142,2020,1,7,8,0,5XX BURRARD ST,Central Business District,491374.3329,5459261.1093
119109,2020,12,10,19,30,11XX DAVIE ST,West End,490439.9201,5458644.3093
123283,2020,6,21,16,22,12XX MAIN ST,Central Business District,492717.7491,5457904.9814
18772,2020,3,30,12,0,24XX W 3RD AVE,Kitsilano,488233.2476,5457385.0932
143945,2020,4,16,16,0,22XX CAMBRIDGE ST,Grandview-Woodland,495695.3566,5459315.4903
528100,2020,9,13,19,0,18XX W 6TH AVE,Kitsilano,489264.5316,5457069.3288
442557,2020,11,30,10,20,87XX OAK ST,Marpole,490500.6343,5450442.4323
146574,2020,6,12,13,35,24XX E 1ST AVE,Hastings-Sunrise,495973.3315,5457402.6018
146936,2020,8,13,23,3,24XX KINGSWAY AVE,Renfrew-Collingwood,495912.3622,5454240.4345
706925,2020,8,16,12,0,10XX W GEORGIA ST,Central Business District,491146.6319,5459132.5917
200017,2020,4,14,15,30,9XX W 59TH AVE,Marpole,490597.0196,5451604.4051
553716,2020,1,25,15,0,24XX NAPIER ST,Hastings-Sunrise,495946.1258,5458021.99
495158,2020,7,17,1,40,11XX W HASTINGS ST,Central Business District,491263.5862,5459491.1278
392379,2020,4,22,4,24,4XX W 27TH AVE,Riley Park,491745.5142,5454925.2843
154277,2020,4,23,4,25,2XX E CORDOVA ST,Strathcona,492848.7014,5458843.8934
94459,2020,8,9,23,44,4XX MOBERLY RD,Fairview,491430.7684,5457321.242
306489,2020,11,17,20,15,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
441071,2020,1,9,18,30,81XX ONTARIO ST,Marpole,492228.2561,5450914.8531
464660,2020,1,8,19,0,DENMAN ST / HARO ST,West End,490072.3248,5459789.9313
85350,2020,3,8,20,0,36XX W 33RD AVE,Dunbar-Southlands,486417.7078,5454413.2748
27433,2020,5,5,21,39,3XX W GEORGIA ST,Central Business District,491659.3965,5458620.2104
608109,2020,1,18,6,0,4XX W PENDER ST,Central Business District,491838.7072,5458925.524
252865,2020,12,31,23,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
564067,2020,8,19,22,0,28XX W 39TH AVE,Arbutus Ridge,487761.8514,5453767.6851
524296,2020,6,28,0,0,17XX W 13TH AVE,Fairview,489523.1572,5456363.0843
391703,2020,4,11,18,47,4XX ROBSON ST,Central Business District,491467.595,5458555.2769
214833,2020,2,29,9,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
89097,2020,10,18,0,21,40XX W 32ND AVE,Dunbar-Southlands,485727.8242,5454523.8087
44898,2020,10,27,11,19,10XX GRANVILLE ST,Central Business District,491016.8336,5458478.6079
152203,2020,7,11,1,0,29XX E PENDER ST,Hastings-Sunrise,496968.736,5458601.7677
233779,2020,8,5,0,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
361191,2020,1,31,15,5,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
527145,2020,7,22,14,0,18XX ROBSON ST,West End,490140.0456,5459870.0851
246604,2020,10,3,19,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
127610,2020,5,4,23,0,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
98467,2020,2,27,0,0,59XX FREMLIN ST,Oakridge,490769.7229,5453247.316
366020,2020,5,25,9,33,33XX WORTHINGTON DR,Renfrew-Collingwood,497637.5027,5455935.5486
264728,2020,12,31,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
377214,2020,2,29,16,0,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
686820,2020,1,5,21,0,E 31ST AVE / GLADSTONE ST,Kensington-Cedar Cottage,495440.3362,5454448.4524
648788,2020,12,5,19,2,7XX THURLOW ST,West End,490967.2885,5459155.0621
448114,2020,10,17,11,0,8XX MALKIN AVE,Strathcona,493761.2315,5457931.0227
61200,2020,9,17,3,50,19XX W 17TH AVE,Shaughnessy,489071.8181,5455962.6974
534612,2020,1,30,12,1,1XX KEEFER ST,Central Business District,492579.935,5458506.9319
338000,2020,7,23,0,27,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495559.1513,5454487.8078
251293,2020,3,13,4,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
361411,2020,10,7,22,11,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
520025,2020,1,18,16,0,16XX PENDRELL ST,West End,489969.5081,5459270.3327
136392,2020,5,28,16,52,19XX W BROADWAY AVE,Kitsilano,489212.9946,5456781.6614
597300,2020,9,13,22,0,43XX W 9TH AVE,West Point Grey,485118.2306,5456890.7461
377875,2020,4,11,12,7,3XX E HASTINGS ST,Strathcona,492979.2196,5458726.7517
89883,2020,12,8,12,29,42XX GRANVILLE ST,Shaughnessy,489876.1685,5454982.5756
417077,2020,8,11,15,30,6XX MAIN ST,Central Business District,492739.2003,5458449.2196
282842,2020,1,2,19,48,10XX DENMAN ST,West End,489842.0669,5459563.5454
630595,2020,4,5,5,0,69XX DOMAN ST,Killarney,497326.4342,5452035.423
387243,2020,7,20,9,0,46XX CAMBIE ST,South Cambie,491438.2601,5454551.7781
798646,2020,2,10,13,48,EXPO BLVD / CARRALL ST,Central Business District,492278.0,5458371.0
794128,2020,8,8,16,53,COMOX ST / CARDERO ST,West End,490070.0,5459326.0
361483,2020,11,16,11,37,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
765261,2020,10,15,15,0,3XX RENFREW ST,Hastings-Sunrise,496795.8959,5458794.7602
781627,2020,9,6,7,32,E PENDER ST / GORE AVE,Strathcona,492922.9613,5458624.6968
402849,2020,1,8,18,0,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
422497,2020,10,9,7,29,71XX VICTORIA DR,Victoria-Fraserview,495196.1434,5451821.5057
410990,2020,4,20,4,50,69XX LANARK ST,Victoria-Fraserview,494455.7945,5452059.457
544029,2020,5,18,19,0,20XX W 4TH AVE,Kitsilano,489015.6955,5457274.3887
320939,2020,2,3,22,35,17XX ROBSON ST,West End,490185.5494,5459825.784
507413,2020,8,13,1,5,13XX W GEORGIA ST,Central Business District,490745.0812,5459529.809
476234,2020,8,20,16,0,X NK_LOC ST,Strathcona,492757.4868,5458792.469
411283,2020,4,8,23,30,6X SMITHE ST,Central Business District,491621.3543,5458165.6879
623680,2020,2,11,8,45,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
158184,2020,11,21,3,40,32XX SCHOOL AVE,Renfrew-Collingwood,497341.6509,5453327.6268
115757,2020,2,9,10,0,10XX E 49TH AVE,Sunset,493903.456,5452510.0189
793637,2020,8,6,11,27,CLARK DR / E 6TH AVE,Mount Pleasant,494366.0,5456937.0
229838,2020,7,7,9,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
4698,2020,5,29,23,2,12XX BUTE ST,West End,490290.4936,5458774.4614
767359,2020,4,11,16,0,4XX ABBOTT ST,Central Business District,492206.9059,5458804.4819
805406,2020,4,20,11,1,SE MARINE DR / SE MARINE DR ONRP,Sunset,494287.0,5450931.0
15313,2020,9,7,5,48,1XX W BROADWAY AVE,Mount Pleasant,492154.0375,5456711.5207
50748,2020,1,28,6,42,13XX E 60TH AVE,Sunset,494186.9981,5451412.2482
361533,2020,12,11,18,25,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
628528,2020,2,17,19,0,64XX ARGYLE ST,Victoria-Fraserview,494781.1299,5452567.7874
258738,2020,3,4,10,0,OFFSET TO PROTECT PRIVACY,Sunset,0.0,0.0
802682,2020,6,8,17,57,MANITOBA ST / W 2ND AVE,Mount Pleasant,492243.0,5457396.0
170350,2020,4,9,8,16,4X W 6TH AVE,Mount Pleasant,492308.8312,5456980.9029
199834,2020,11,15,20,45,9XX VENABLES ST,Strathcona,493826.6681,5458192.197
676563,2020,10,16,23,0,BRUNSWICK ST / E 5TH AVE,Mount Pleasant,492960.1563,5457067.8367
326183,2020,2,6,13,30,1XX DAVIE ST,Central Business District,491206.786,5457904.1192
533037,2020,11,17,22,0,1XX E 56TH AVE,Sunset,492553.6445,5451836.8635
714950,2020,8,13,12,0,18XX WILLIAM ST,Grandview-Woodland,495136.7295,5457913.9942
714000,2020,10,6,18,25,17XX ONTARIO ST,Mount Pleasant,492391.6072,5457398.447
498393,2020,12,12,23,45,12XX HOMER ST,Central Business District,491030.7372,5458052.6767
332190,2020,11,6,11,55,20XX ALMA ST,West Point Grey,486484.4547,5457256.7299
734299,2020,2,13,20,30,9XX LAGOON DR,West End,489735.4078,5460037.9292
248992,2020,2,5,0,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
773376,2020,6,22,20,0,6XX SKEENA ST,Hastings-Sunrise,497944.9681,5458475.3012
708396,2020,7,9,22,0,12XX BURNABY ST,West End,490139.4895,5458787.7851
410068,2020,2,28,13,13,64XX VICTORIA DR,Victoria-Fraserview,495211.5413,5452622.3141
356716,2020,1,29,15,23,2XX UNION ST,Strathcona,492812.2618,5458332.2724
14265,2020,11,18,7,5,1XX E CORDOVA ST,Central Business District,492574.9601,5458852.8842
686144,2020,11,1,10,0,E 1ST AVE / MCLEAN DR,Grandview-Woodland,494513.2409,5457433.1869
142645,2020,6,1,22,20,21XX CASSIAR ST,Hastings-Sunrise,497748.9345,5456974.366
375177,2020,6,25,21,18,3XX CARRALL ST,Central Business District,492410.8037,5458823.75
648822,2020,12,6,11,0,7XX THURLOW ST,West End,490972.0608,5459146.8985
288205,2020,8,29,17,0,10XX W GEORGIA ST,Central Business District,491115.752,5459163.1779
210908,2020,2,18,9,0,OFFSET TO PROTECT PRIVACY,Stanley Park,0.0,0.0
55943,2020,3,13,6,50,16XX E 57TH AVE,Victoria-Fraserview,494725.9563,5451699.1155
262836,2020,1,21,0,0,OFFSET TO PROTECT PRIVACY,Victoria-Fraserview,0.0,0.0
712437,2020,8,17,18,0,16XX BAYSHORE DR,Central Business District,490596.6783,5459868.0693
429630,2020,11,25,16,51,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
457954,2020,8,24,19,32,9XX TERMINAL AVE,Strathcona,493906.4997,5457452.474
696484,2020,4,18,22,0,MAIN ST / UNION ST,Central Business District,492733.6621,5458331.7973
8232,2020,3,28,16,0,14XX W 13TH AVE,Fairview,490004.6502,5456350.672
538005,2020,8,30,19,30,1XX W CORDOVA ST,Central Business District,492226.5253,5458910.8227
230885,2020,4,5,3,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
15527,2020,3,29,23,26,1XX W HASTINGS ST,Central Business District,492113.5506,5458842.8375
407668,2020,8,31,14,14,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
28102,2020,8,28,3,32,42XX ARBUTUS ST,Arbutus Ridge,488840.8665,5455054.2048
184771,2020,5,10,14,55,6XX E HASTINGS ST,Strathcona,493416.5869,5458713.4358
737333,2020,9,18,8,0,DUNSMUIR ST / HOWE ST,Central Business District,491464.1457,5459064.7482
805045,2020,3,24,9,25,RUPERT ST / E 41ST AVE,Killarney,496863.0,5453352.0
249336,2020,1,21,1,0,OFFSET TO PROTECT PRIVACY,Grandview-Woodland,0.0,0.0
570503,2020,1,12,12,0,2XX ROBSON ST,Central Business District,491616.7468,5458417.5634
202499,2020,1,11,23,44,CARRALL ST / E PENDER ST,Central Business District,492408.4344,5458642.8036
210354,2020,5,29,5,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
607573,2020,9,1,23,30,4XX W 8TH AVE,Mount Pleasant,491745.0519,5456797.2095
200218,2020,2,11,22,1,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
200227,2020,11,5,12,6,9XX W CORDOVA ST,Central Business District,491637.4921,5459386.5836
243632,2020,4,7,18,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
537723,2020,1,22,23,0,1XX W CORDOVA ST,Central Business District,492199.7187,5458917.93
115461,2020,4,17,7,15,10XX DAVIE ST,West End,490556.6374,5458541.5986
637940,2020,12,15,15,1,6XX W 16TH AVE,South Cambie,491396.9269,5456022.2442
355656,2020,5,30,8,28,2XX E PENDER ST,Strathcona,492770.4029,5458633.8994
156353,2020,6,28,22,0,30XX ONTARIO ST,Mount Pleasant,492356.6304,5456177.0603
139554,2020,1,2,1,15,1XX W 3RD AVE,Mount Pleasant,492233.575,5457288.2635
436268,2020,9,23,16,30,7XX ROBSON ST,Central Business District,491273.4999,5458747.5265
519780,2020,3,20,19,0,16XX NELSON ST,West End,490088.6014,5459469.0356
280287,2020,3,15,17,0,10XX BROUGHTON ST,West End,490254.0011,5459164.9647
326660,2020,4,12,13,7,1XX E 1ST AVE,Mount Pleasant,492551.6289,5457488.5584
215032,2020,3,10,14,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
411159,2020,4,25,18,35,69XX VICTORIA DR,Victoria-Fraserview,495208.142,5452046.4871
125715,2020,9,20,8,10,13XX RICHARDS ST,Central Business District,490780.9765,5457956.5668
245800,2020,10,9,15,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
295974,2020,11,15,4,0,11XX ROBSON ST,West End,490909.5334,5459106.0202
189865,2020,6,10,19,6,7XX GORE AVE,Strathcona,492944.9076,5458419.3494
7797,2020,1,6,13,48,14XX FRANCES ST,Grandview-Woodland,494594.5596,5458526.8312
296590,2020,8,31,9,0,11XX W 8TH AVE,Fairview,490461.2687,5456860.8896
13940,2020,5,4,16,50,1XX DUNLEVY AVE,Strathcona,493073.5146,5459006.3924
723031,2020,10,1,18,0,34XX CROWLEY DR,Renfrew-Collingwood,497691.5503,5453819.1958
83135,2020,10,12,16,29,34XX W 20TH AVE,Dunbar-Southlands,486854.436,5455776.1479
577254,2020,6,4,4,0,32XX W 2ND AVE,Kitsilano,487211.5983,5457511.9493
182672,2020,2,8,16,30,65XX ROSS ST,Sunset,493973.3894,5452480.832
397227,2020,12,15,19,0,58XX ONTARIO ST,Sunset,492314.5574,5453304.2855
18375,2020,2,6,16,47,24XX BALACLAVA ST,Kitsilano,487337.6431,5456877.4614
378320,2020,9,25,3,43,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404
321594,2020,7,22,3,0,17XX W 62ND AVE,Marpole,489307.262,5451364.8035
267216,2020,6,3,1,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
485478,2020,3,7,0,43,10XX W BROADWAY AVE,Fairview,490779.127,5456750.6087
381248,2020,9,12,7,30,3XX W 7TH AVE,Mount Pleasant,491796.5556,5456904.8465
138652,2020,5,5,3,7,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
339120,2020,2,11,10,57,22XX YUKON ST,Mount Pleasant,491797.039,5456963.0777
429603,2020,2,13,13,25,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
5422,2020,10,2,18,0,12XX MELVILLE ST,Central Business District,490884.6131,5459551.5798
425526,2020,2,14,20,30,7XX DAVIE ST,Central Business District,490777.0566,5458311.6269
78135,2020,9,21,8,0,2XX W 21ST AVE,Riley Park,491976.9684,5455467.8398
225169,2020,8,18,19,0,OFFSET TO PROTECT PRIVACY,Central Business District,0.0,0.0
477411,2020,4,2,12,14,10XX BARCLAY ST,West End,490810.23,5458911.1387
278310,2020,10,24,6,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
164465,2020,5,14,8,0,3XX E 13TH AVE,Mount Pleasant,492851.7496,5456279.0073
140422,2020,1,23,8,8,1XX W PENDER ST,Central Business District,492074.1894,5458729.9836
352764,2020,9,22,16,0,29XX MAIN ST,Mount Pleasant,492646.2898,5456207.8962
179019,2020,12,13,4,46,5XX HORNBY ST,Central Business District,491449.6765,5459186.2905
31188,2020,7,8,13,40,55XX FRASER ST,Kensington-Cedar Cottage,493413.4079,5453460.3502
551131,2020,7,31,23,0,23XX E 51ST AVE,Victoria-Fraserview,495728.3761,5452190.8252
116421,2020,9,7,7,8,10XX GRANVILLE ST,Central Business District,491048.5142,5458497.9206
243697,2020,6,7,5,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
668508,2020,3,16,16,45,9XX MAINLAND ST,Central Business District,491444.6122,5458319.8026
345359,2020,8,11,8,13,25XX GRANVILLE ST,Fairview,489914.3235,5456758.4693
125612,2020,12,4,21,0,13XX NANAIMO ST,Hastings-Sunrise,495888.6152,5457823.4394
673446,2020,1,15,20,0,ABBOTT ST / W PENDER ST,Central Business District,492175.4371,5458706.8534
571385,2020,8,18,14,0,2XX W BROADWAY AVE,Mount Pleasant,492019.0364,5456707.8783
281650,2020,4,8,13,21,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
201493,2020,9,7,20,0,BROUGHTON ST / HARO ST,West End,490472.8751,5459392.2414
704985,2020,7,6,22,10,X NK_LOC ST,Strathcona,492757.4868,5458792.469
172588,2020,3,10,15,30,4XX SEYMOUR ST,Central Business District,491758.4392,5459079.5866
240569,2020,3,8,5,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
124020,2020,3,7,19,0,12XX W 49TH AVE,Oakridge,490232.5845,5452677.4533
9533,2020,1,5,14,9,15XX W BROADWAY AVE,Fairview,489906.6006,5456772.4781
121073,2020,5,23,8,54,11XX SEYMOUR ST,Central Business District,490943.0067,5458256.6083
715743,2020,6,21,23,9,1XX DUNLEVY AVE,Strathcona,493064.1212,5458997.3926
669291,2020,2,16,11,0,9XX SEYMOUR ST,Central Business District,491198.775,5458513.8645
400543,2020,4,3,16,20,5XX E 7TH AVE,Mount Pleasant,493324.9376,5456842.7762
725712,2020,7,1,12,0,45XX CLANCY LORANGER WAY,Riley Park,492100.003,5454511.7995
511812,2020,7,9,23,0,14XX W 10TH AVE,Fairview,489963.9717,5456656.0111
681815,2020,12,13,19,0,COLUMBIA ST / E PENDER ST,Central Business District,492561.8384,5458637.2021
278755,2020,12,31,0,0,OFFSET TO PROTECT PRIVACY,Riley Park,0.0,0.0
157179,2020,3,11,4,34,31XX MACDONALD ST,Kitsilano,487753.8769,5456134.9178
521529,2020,11,10,20,30,17XX BALSAM ST,Kitsilano,488382.3758,5457562.4112
540364,2020,2,8,15,0,1XX WATER ST,Central Business District,492203.2678,5459031.6462
726221,2020,10,12,21,0,4XX DUNSMUIR ST,Central Business District,491744.1038,5458790.3068
214617,2020,3,11,5,0,OFFSET TO PROTECT PRIVACY,West End,0.0,0.0
7389,2020,2,28,1,0,13XX W GEORGIA ST,Central Business District,490743.2799,5459531.5866
493164,2020,4,1,22,30,11XX ROBSON ST,West End,490909.5334,5459106.0202
